,Bird.Code,Day,Month,Month,Year,Full date,Region,molt.size
60340,63030,11,10,Oct,2013,10/11/2013,South Coast,0
60341,63031,11,10,Oct,2013,10/11/2013,South Coast,0
60342,63032,11,10,Oct,2013,10/11/2013,South Coast,0
60344,63034,12,10,Oct,2013,10/12/2013,Oregon North,0
60351,63041,12,10,Oct,2013,10/12/2013,Oregon North,0
60352,63042,12,10,Oct,2013,10/12/2013,Oregon North,0
60354,63044,12,10,Oct,2013,10/12/2013,Oregon North,0
60357,63047,12,10,Oct,2013,10/12/2013,Oregon North,0
60358,63048,12,10,Oct,2013,10/12/2013,Oregon North,0
60361,63051,12,10,Oct,2013,10/12/2013,Oregon North,0
60362,63052,12,10,Oct,2013,10/12/2013,Oregon North,0
60363,63053,12,10,Oct,2013,10/12/2013,Oregon North,0
60369,63059,6,10,Oct,2013,10/6/2013,South Coast,0
60370,63060,6,10,Oct,2013,10/6/2013,South Coast,0
60371,63061,6,10,Oct,2013,10/6/2013,South Coast,0
60373,63063,6,10,Oct,2013,10/6/2013,South Coast,0
60375,63065,6,10,Oct,2013,10/6/2013,South Coast,0
60378,63068,6,10,Oct,2013,10/6/2013,South Coast,0
60391,63082,6,10,Oct,2013,10/6/2013,South Coast,0
60393,63085,6,10,Oct,2013,10/6/2013,South Coast,0
60398,63090,6,10,Oct,2013,10/6/2013,South Coast,0
60404,63096,6,10,Oct,2013,10/6/2013,South Coast,0
60406,63098,6,10,Oct,2013,10/6/2013,South Coast,0
60407,63099,6,10,Oct,2013,10/6/2013,South Coast,0
60409,63101,6,10,Oct,2013,10/6/2013,South Coast,0
60411,63103,6,10,Oct,2013,10/6/2013,South Coast,0
60413,63105,6,10,Oct,2013,10/6/2013,South Coast,0
60414,63106,6,10,Oct,2013,10/6/2013,South Coast,0
60423,63121,17,10,Oct,2013,10/17/2013,Humboldt,0
60424,63122,16,10,Oct,2013,10/16/2013,Oregon North,0
60425,63123,16,10,Oct,2013,10/16/2013,Oregon North,0
60426,63124,16,10,Oct,2013,10/16/2013,Oregon North,0
60436,63135,17,10,Oct,2013,10/17/2013,Oregon North,0
60442,63141,17,10,Oct,2013,10/17/2013,Oregon North,0
60449,63149,27,9,Sep,2013,9/27/2013,North Coast,0
60453,63153,27,9,Sep,2013,9/27/2013,North Coast,0
60454,63154,27,9,Sep,2013,9/27/2013,North Coast,0
60456,63156,27,9,Sep,2013,9/27/2013,North Coast,0
60460,63160,12,10,Oct,2013,10/12/2013,Oregon North,0
60463,63163,12,10,Oct,2013,10/12/2013,Oregon North,0
60464,63164,12,10,Oct,2013,10/12/2013,Oregon North,0
60465,63165,12,10,Oct,2013,10/12/2013,Oregon North,0
60466,63166,12,10,Oct,2013,10/12/2013,Oregon North,0
60469,63169,13,10,Oct,2013,10/13/2013,Oregon South,0
60470,63170,13,10,Oct,2013,10/13/2013,Oregon South,0
60474,63174,19,10,Oct,2013,10/19/2013,Oregon North,0
60477,63177,19,10,Oct,2013,10/19/2013,Oregon North,0
60480,63180,19,10,Oct,2013,10/19/2013,Oregon North,0
60481,63181,19,10,Oct,2013,10/19/2013,Oregon North,0
60482,63182,19,10,Oct,2013,10/19/2013,Oregon North,0
60483,63183,19,10,Oct,2013,10/19/2013,Oregon North,0
60485,63185,19,10,Oct,2013,10/19/2013,Oregon North,0
60486,63186,12,10,Oct,2013,10/12/2013,Humboldt,0
60487,63187,12,10,Oct,2013,10/12/2013,Humboldt,0
60490,63190,19,10,Oct,2013,10/19/2013,Oregon South,0
60491,63191,19,10,Oct,2013,10/19/2013,Oregon South,0
60492,63192,19,10,Oct,2013,10/19/2013,Oregon South,0
60495,63195,19,10,Oct,2013,10/19/2013,Oregon South,0
60496,63196,19,10,Oct,2013,10/19/2013,Oregon South,0
60498,63198,19,10,Oct,2013,10/19/2013,Oregon South,0
60502,63202,19,10,Oct,2013,10/19/2013,North Coast,0
60513,63213,27,9,Sep,2013,9/27/2013,North Coast,0
60514,63214,27,9,Sep,2013,9/27/2013,North Coast,0
60515,63215,27,9,Sep,2013,9/27/2013,North Coast,0
60521,63221,20,10,Oct,2013,10/20/2013,Humboldt,0
60522,63222,20,10,Oct,2013,10/20/2013,Humboldt,0
60528,63228,1,8,Aug,2013,8/1/2013,South Coast,0
60548,63248,16,10,Oct,2013,10/16/2013,Oregon North,0
60551,63251,16,10,Oct,2013,10/16/2013,Oregon North,0
60553,63253,16,10,Oct,2013,10/16/2013,Oregon North,0
60554,63254,16,10,Oct,2013,10/16/2013,Oregon North,0
60555,63255,16,10,Oct,2013,10/16/2013,Oregon North,0
60562,63265,6,10,Oct,2013,10/6/2013,South Coast,0
60564,63267,6,10,Oct,2013,10/6/2013,South Coast,0
60570,63273,17,8,Aug,2013,8/17/2013,South Coast,0
60573,63277,21,10,Oct,2013,10/21/2013,South Coast,0
60574,63278,21,10,Oct,2013,10/21/2013,South Coast,0
60575,63279,21,10,Oct,2013,10/21/2013,South Coast,0
60593,63298,16,8,Aug,2013,8/16/2013,Oregon North,0
60614,63319,22,10,Oct,2013,10/22/2013,South Coast,0
60615,63320,22,10,Oct,2013,10/22/2013,South Coast,0
60637,63350,14,10,Oct,2013,10/14/2013,Oregon North,0
60639,63352,14,10,Oct,2013,10/14/2013,Oregon North,0
60644,63357,14,10,Oct,2013,10/14/2013,Oregon North,0
60645,63358,14,10,Oct,2013,10/14/2013,Oregon North,0
60646,63359,14,10,Oct,2013,10/14/2013,Oregon North,0
60649,63362,21,10,Oct,2013,10/21/2013,Oregon South,0
60654,63367,21,10,Oct,2013,10/21/2013,Oregon South,0
60655,63368,21,10,Oct,2013,10/21/2013,Oregon South,0
60656,63369,21,10,Oct,2013,10/21/2013,Oregon South,0
60657,63370,21,10,Oct,2013,10/21/2013,Oregon South,0
60659,63372,23,10,Oct,2013,10/23/2013,South Coast,0
60660,63373,23,10,Oct,2013,10/23/2013,South Coast,0
60666,63379,26,10,Oct,2013,10/26/2013,Oregon North,0
60669,63382,26,10,Oct,2013,10/26/2013,Oregon North,0
60678,63391,25,7,Jul,2013,7/25/2013,North Coast,0
60698,63412,26,10,Oct,2013,10/26/2013,Oregon North,0
60712,63426,28,10,Oct,2013,10/28/2013,Strait,0
60719,63434,29,10,Oct,2013,10/29/2013,Oregon South,0
60738,63453,10,8,Aug,2013,8/10/2013,Oregon North,0
60775,63490,27,9,Sep,2013,9/27/2013,Oregon North,0
60789,63504,29,10,Oct,2013,10/29/2013,Oregon North,0
60803,63518,1,11,Nov,2013,11/1/2013,Oregon North,0
60810,63525,1,11,Nov,2013,11/1/2013,Oregon North,0
60813,63528,1,11,Nov,2013,11/1/2013,Humboldt,0
60817,63532,1,11,Nov,2013,11/1/2013,Humboldt,0
60818,63533,1,11,Nov,2013,11/1/2013,Humboldt,0
60819,63534,1,11,Nov,2013,11/1/2013,Humboldt,0
60824,63539,27,10,Oct,2013,10/27/2013,North Coast,0
60825,63540,27,10,Oct,2013,10/27/2013,North Coast,0
60826,63541,27,10,Oct,2013,10/27/2013,North Coast,0
60828,63543,27,10,Oct,2013,10/27/2013,North Coast,0
60836,63551,23,8,Aug,2013,8/23/2013,Oregon North,0
60837,63552,23,8,Aug,2013,8/23/2013,Oregon North,0
60838,63553,24,8,Aug,2013,8/24/2013,Oregon North,0
60839,63554,24,8,Aug,2013,8/24/2013,Oregon North,0
60846,63561,16,8,Aug,2013,8/16/2013,Oregon North,0
60850,63569,19,8,Aug,2013,8/19/2013,North Coast,0
60869,63590,22,8,Aug,2013,8/22/2013,North Coast,0
60879,63601,4,11,Nov,2013,11/4/2013,Oregon South,0
60880,63602,4,11,Nov,2013,11/4/2013,Oregon South,0
60881,63603,4,11,Nov,2013,11/4/2013,Oregon South,0
60892,63614,21,8,Aug,2013,8/21/2013,Oregon North,0
60900,63622,27,9,Sep,2013,9/27/2013,North Coast,0
60904,63626,27,9,Sep,2013,9/27/2013,North Coast,0
60906,63628,27,9,Sep,2013,9/27/2013,North Coast,0
60910,63634,28,8,Aug,2013,8/28/2013,Oregon South,0
60911,63635,22,8,Aug,2013,8/22/2013,Oregon South,0
60921,63645,29,7,Jul,2013,7/29/2013,Oregon North,0
60924,63648,29,7,Jul,2013,7/29/2013,Oregon North,0
60926,63650,29,7,Jul,2013,7/29/2013,Oregon North,0
60927,63651,29,7,Jul,2013,7/29/2013,Oregon North,0
60938,63663,27,9,Sep,2013,9/27/2013,Oregon North,0
60939,63664,27,9,Sep,2013,9/27/2013,Oregon North,0
60942,63667,27,9,Sep,2013,9/27/2013,Oregon North,0
60943,63668,27,9,Sep,2013,9/27/2013,Oregon North,0
60945,63670,27,9,Sep,2013,9/27/2013,Oregon North,0
60964,63689,20,9,Sep,2013,9/20/2013,Oregon North,0
60965,63690,20,9,Sep,2013,9/20/2013,Oregon North,0
60971,63696,20,9,Sep,2013,9/20/2013,Oregon North,0
60972,63697,20,9,Sep,2013,9/20/2013,Oregon North,0
60982,63707,8,11,Nov,2013,11/8/2013,Oregon North,0
60989,63714,8,11,Nov,2013,11/8/2013,Oregon North,0
60990,63715,8,11,Nov,2013,11/8/2013,Oregon North,0
60995,63721,6,11,Nov,2013,11/6/2013,South Coast,0
60999,63725,9,11,Nov,2013,11/9/2013,Oregon South,0
61002,63728,26,10,Oct,2013,10/26/2013,Humboldt,0
61004,63730,26,10,Oct,2013,10/26/2013,Humboldt,0
61005,63731,26,10,Oct,2013,10/26/2013,Humboldt,0
61006,63732,26,10,Oct,2013,10/26/2013,Humboldt,0
61007,63733,26,10,Oct,2013,10/26/2013,Humboldt,0
61008,63734,26,10,Oct,2013,10/26/2013,Humboldt,0
61014,63740,9,11,Nov,2013,11/9/2013,Oregon North,0
61030,63757,6,10,Oct,2013,10/6/2013,Oregon North,0
61031,63758,6,10,Oct,2013,10/6/2013,Oregon North,0
61037,63764,8,11,Nov,2013,11/8/2013,Oregon North,0
61039,63766,8,11,Nov,2013,11/8/2013,Oregon North,0
61040,63767,8,11,Nov,2013,11/8/2013,Oregon North,0
61042,63769,8,11,Nov,2013,11/8/2013,Oregon North,0
61063,63790,10,11,Nov,2013,11/10/2013,Oregon South,0
61064,63791,11,11,Nov,2013,11/11/2013,Humboldt,0
61065,63792,11,11,Nov,2013,11/11/2013,Humboldt,0
61068,63795,11,11,Nov,2013,11/11/2013,Humboldt,0
61070,63797,11,11,Nov,2013,11/11/2013,Humboldt,0
61081,63808,21,9,Sep,2013,9/21/2013,Oregon North,0
61088,63815,9,9,Sep,2013,9/9/2013,Oregon North,0
61096,63823,30,9,Sep,2013,9/30/2013,Oregon North,0
61101,63829,19,9,Sep,2013,9/19/2013,South Coast,0
61104,63832,30,9,Sep,2013,9/30/2013,Oregon North,0
61106,63834,30,9,Sep,2013,9/30/2013,Oregon North,0
61108,63836,30,9,Sep,2013,9/30/2013,Oregon North,0
61112,63840,26,9,Sep,2013,9/26/2013,South Coast,0
61119,63848,25,9,Sep,2013,9/25/2013,South Coast,0
61122,63851,25,9,Sep,2013,9/25/2013,South Coast,0
61123,63852,25,9,Sep,2013,9/25/2013,South Coast,0
61130,63859,14,9,Sep,2013,9/14/2013,South Coast,0
61133,63864,9,11,Nov,2013,11/9/2013,South Coast,0
61134,63865,9,11,Nov,2013,11/9/2013,South Coast,0
61141,63872,16,10,Oct,2013,10/16/2013,South Coast,0
61144,63875,16,10,Oct,2013,10/16/2013,South Coast,0
61146,63877,16,10,Oct,2013,10/16/2013,South Coast,0
61148,63879,23,10,Oct,2013,10/23/2013,South Coast,0
61150,63881,23,10,Oct,2013,10/23/2013,South Coast,0
61153,63884,23,10,Oct,2013,10/23/2013,South Coast,0
61156,63887,9,10,Oct,2013,10/9/2013,South Coast,0
61157,63888,9,10,Oct,2013,10/9/2013,South Coast,0
61159,63890,9,10,Oct,2013,10/9/2013,South Coast,0
61160,63891,9,10,Oct,2013,10/9/2013,South Coast,0
61161,63892,9,10,Oct,2013,10/9/2013,South Coast,0
61163,63894,9,10,Oct,2013,10/9/2013,South Coast,0
61169,63901,9,10,Oct,2013,10/9/2013,South Coast,0
61171,63903,9,10,Oct,2013,10/9/2013,South Coast,0
61172,63904,9,10,Oct,2013,10/9/2013,South Coast,0
61173,63905,3,10,Oct,2013,10/3/2013,South Coast,0
61174,63906,3,10,Oct,2013,10/3/2013,South Coast,0
61177,63909,3,10,Oct,2013,10/3/2013,South Coast,0
61179,63911,3,10,Oct,2013,10/3/2013,South Coast,0
61180,63912,3,10,Oct,2013,10/3/2013,South Coast,0
61181,63913,3,10,Oct,2013,10/3/2013,South Coast,0
61182,63914,3,10,Oct,2013,10/3/2013,South Coast,0
61185,63917,3,10,Oct,2013,10/3/2013,South Coast,0
61187,63919,3,10,Oct,2013,10/3/2013,South Coast,0
61189,63921,13,11,Nov,2013,11/13/2013,South Coast,0
61192,63924,14,11,Nov,2013,11/14/2013,South Coast,0
61193,63925,14,11,Nov,2013,11/14/2013,South Coast,0
61213,63945,28,10,Oct,2013,10/28/2013,Oregon North,0
61216,63948,28,10,Oct,2013,10/28/2013,Oregon North,0
61221,63953,16,11,Nov,2013,11/16/2013,Oregon North,0
61230,63962,11,11,Nov,2013,11/11/2013,Oregon North,0
61231,63963,18,9,Sep,2013,9/18/2013,Oregon South,0
61234,63966,13,11,Nov,2013,11/13/2013,Oregon South,0
61237,63969,13,11,Nov,2013,11/13/2013,Oregon South,0
61240,63972,18,9,Sep,2013,9/18/2013,Oregon South,0
61245,63980,16,11,Nov,2013,11/16/2013,Oregon North,0
61251,63986,18,11,Nov,2013,11/18/2013,Oregon North,0
61254,63989,16,11,Nov,2013,11/16/2013,Oregon North,0
61257,63992,16,11,Nov,2013,11/16/2013,Oregon North,0
61265,64000,13,11,Nov,2013,11/13/2013,Oregon South,0
61266,64001,15,11,Nov,2013,11/15/2013,Humboldt,0
61274,64009,23,10,Oct,2013,10/23/2013,Oregon North,0
61280,64015,31,10,Oct,2013,10/31/2013,Oregon North,0
61354,64097,9,11,Nov,2013,11/9/2013,Oregon South,0
61359,64103,26,9,Sep,2013,9/26/2013,Oregon North,0
61377,64125,27,10,Oct,2013,10/27/2013,South Coast,0
61386,64134,20,11,Nov,2013,11/20/2013,South Coast,0
61398,64146,6,10,Oct,2013,10/6/2013,South Coast,0
61399,64147,6,10,Oct,2013,10/6/2013,South Coast,0
61400,64148,6,10,Oct,2013,10/6/2013,South Coast,0
61401,64149,6,10,Oct,2013,10/6/2013,South Coast,0
61402,64150,6,10,Oct,2013,10/6/2013,South Coast,0
61403,64151,6,10,Oct,2013,10/6/2013,South Coast,0
61404,64152,6,10,Oct,2013,10/6/2013,South Coast,0
61407,64155,6,10,Oct,2013,10/6/2013,South Coast,0
61408,64156,6,10,Oct,2013,10/6/2013,South Coast,0
61434,64183,6,9,Sep,2013,9/6/2013,Oregon South,0
61438,64187,6,9,Sep,2013,9/6/2013,Oregon South,0
61458,64208,26,9,Sep,2013,9/26/2013,Oregon South,0
61467,64217,23,10,Oct,2013,10/23/2013,South Coast,0
61469,64219,23,10,Oct,2013,10/23/2013,South Coast,0
61473,64223,26,11,Nov,2013,11/26/2013,Oregon South,0
61486,64238,30,11,Nov,2013,11/30/2013,Oregon South,0
61498,64250,1,12,Dec,2013,12/1/2013,Humboldt,0
61499,64251,1,12,Dec,2013,12/1/2013,Humboldt,0
61500,64252,1,12,Dec,2013,12/1/2013,Humboldt,0
61502,64254,1,12,Dec,2013,12/1/2013,Humboldt,0
61503,64255,1,12,Dec,2013,12/1/2013,Humboldt,0
61504,64256,1,12,Dec,2013,12/1/2013,Humboldt,0
61505,64257,1,12,Dec,2013,12/1/2013,Humboldt,0
61510,64262,1,12,Dec,2013,12/1/2013,Humboldt,0
61512,64264,1,12,Dec,2013,12/1/2013,Humboldt,0
61513,64265,1,12,Dec,2013,12/1/2013,Humboldt,0
61514,64266,1,12,Dec,2013,12/1/2013,Humboldt,0
61515,64267,1,12,Dec,2013,12/1/2013,Humboldt,0
61516,64268,1,12,Dec,2013,12/1/2013,Humboldt,0
61521,64273,1,12,Dec,2013,12/1/2013,Humboldt,0
61522,64274,1,12,Dec,2013,12/1/2013,Humboldt,0
61523,64275,1,12,Dec,2013,12/1/2013,Humboldt,0
61524,64276,1,12,Dec,2013,12/1/2013,Humboldt,0
61525,64277,1,12,Dec,2013,12/1/2013,Humboldt,0
61543,64299,26,10,Oct,2013,10/26/2013,South Coast,0
61552,64308,24,10,Oct,2013,10/24/2013,South Coast,0
61565,64321,27,10,Oct,2013,10/27/2013,South Coast,0
61589,64346,6,10,Oct,2013,10/6/2013,South Coast,0
61600,64357,6,10,Oct,2013,10/6/2013,South Coast,0
61601,64358,15,9,Sep,2013,9/15/2013,Oregon South,0
61611,64368,18,10,Oct,2013,10/18/2013,South Coast,0
61612,64369,18,10,Oct,2013,10/18/2013,South Coast,0
61613,64370,15,9,Sep,2013,9/15/2013,Oregon South,0
61615,64372,15,9,Sep,2013,9/15/2013,Oregon South,0
61630,64387,30,11,Nov,2013,11/30/2013,Oregon North,0
61640,64397,29,10,Oct,2013,10/29/2013,South Coast,0
61642,64399,29,10,Oct,2013,10/29/2013,South Coast,0
61651,64408,29,10,Oct,2013,10/29/2013,South Coast,0
61656,64413,29,10,Oct,2013,10/29/2013,South Coast,0
61657,64414,29,10,Oct,2013,10/29/2013,South Coast,0
61658,64415,29,10,Oct,2013,10/29/2013,South Coast,0
61663,64420,5,10,Oct,2013,10/5/2013,South Coast,0
61667,64424,5,10,Oct,2013,10/5/2013,South Coast,0
61671,64428,5,10,Oct,2013,10/5/2013,South Coast,0
61677,64434,5,10,Oct,2013,10/5/2013,South Coast,0
61679,64436,5,10,Oct,2013,10/5/2013,South Coast,0
61681,64438,5,10,Oct,2013,10/5/2013,South Coast,0
61682,64439,5,10,Oct,2013,10/5/2013,South Coast,0
61684,64441,5,10,Oct,2013,10/5/2013,South Coast,0
61687,64444,29,11,Nov,2013,11/29/2013,Oregon North,0
61709,64466,27,11,Nov,2013,11/27/2013,South Coast,0
61726,64483,3,10,Oct,2013,10/3/2013,Oregon South,0
61728,64485,5,10,Oct,2013,10/5/2013,Oregon South,0
61733,64490,16,10,Oct,2013,10/16/2013,Oregon South,0
61735,64492,16,10,Oct,2013,10/16/2013,Oregon South,0
61736,64493,16,10,Oct,2013,10/16/2013,Oregon South,0
61737,64494,16,10,Oct,2013,10/16/2013,Oregon South,0
61739,64496,16,10,Oct,2013,10/16/2013,Oregon South,0
61740,64497,16,10,Oct,2013,10/16/2013,Oregon South,0
61741,64498,16,10,Oct,2013,10/16/2013,Oregon South,0
61742,64499,16,10,Oct,2013,10/16/2013,Oregon South,0
61743,64500,16,10,Oct,2013,10/16/2013,Oregon South,0
61752,64509,4,12,Dec,2013,12/4/2013,Oregon North,0
61760,64517,23,11,Nov,2013,11/23/2013,Oregon South,0
61761,64518,23,11,Nov,2013,11/23/2013,Oregon South,0
61803,64560,5,9,Sep,2013,9/5/2013,Humboldt,0
61811,64568,26,9,Sep,2013,9/26/2013,Humboldt,0
61819,64576,2,10,Oct,2013,10/2/2013,Humboldt,0
61820,64577,3,10,Oct,2013,10/3/2013,Humboldt,0
61822,64579,10,10,Oct,2013,10/10/2013,Humboldt,0
61823,64580,10,10,Oct,2013,10/10/2013,Humboldt,0
61825,64582,10,10,Oct,2013,10/10/2013,Humboldt,0
61827,64584,29,10,Oct,2013,10/29/2013,Humboldt,0
61828,64585,29,10,Oct,2013,10/29/2013,Humboldt,0
61829,64586,30,10,Oct,2013,10/30/2013,Humboldt,0
61830,64587,30,10,Oct,2013,10/30/2013,Humboldt,0
61832,64589,5,10,Oct,2013,10/5/2013,Humboldt,0
61833,64590,5,10,Oct,2013,10/5/2013,Humboldt,0
61837,64594,6,10,Oct,2013,10/6/2013,Humboldt,0
61839,64596,6,10,Oct,2013,10/6/2013,Humboldt,0
61844,64601,19,10,Oct,2013,10/19/2013,Humboldt,0
61849,64606,19,10,Oct,2013,10/19/2013,Humboldt,0
61853,64610,19,10,Oct,2013,10/19/2013,Humboldt,0
61854,64611,19,10,Oct,2013,10/19/2013,Humboldt,0
61860,64617,25,10,Oct,2013,10/25/2013,Humboldt,0
61864,64621,11,10,Oct,2013,10/11/2013,Humboldt,0
61865,64622,11,10,Oct,2013,10/11/2013,Humboldt,0
61866,64623,11,10,Oct,2013,10/11/2013,Humboldt,0
61867,64624,11,10,Oct,2013,10/11/2013,Humboldt,0
61868,64625,11,10,Oct,2013,10/11/2013,Humboldt,0
61869,64626,11,10,Oct,2013,10/11/2013,Humboldt,0
61870,64627,11,10,Oct,2013,10/11/2013,Humboldt,0
61871,64628,19,10,Oct,2013,10/19/2013,Humboldt,0
61874,64631,19,10,Oct,2013,10/19/2013,Humboldt,0
61877,64634,19,10,Oct,2013,10/19/2013,Humboldt,0
61879,64636,19,10,Oct,2013,10/19/2013,Humboldt,0
61883,64640,19,10,Oct,2013,10/19/2013,Humboldt,0
61884,64641,19,10,Oct,2013,10/19/2013,Humboldt,0
61889,64646,10,12,Dec,2013,12/10/2013,North Coast,0
61897,64655,22,9,Sep,2013,9/22/2013,Oregon North,0
61898,64656,25,9,Sep,2013,9/25/2013,Oregon North,0
61899,64657,25,9,Sep,2013,9/25/2013,Oregon North,0
61901,64659,25,9,Sep,2013,9/25/2013,Oregon North,0
61902,64660,25,9,Sep,2013,9/25/2013,Oregon North,0
61904,64662,25,9,Sep,2013,9/25/2013,Oregon North,0
61910,64668,8,9,Sep,2013,9/8/2013,Oregon North,0
61911,64669,8,9,Sep,2013,9/8/2013,Oregon North,0
61914,64672,18,9,Sep,2013,9/18/2013,Oregon South,0
61939,64697,23,10,Oct,2013,10/23/2013,Oregon North,0
61941,64699,20,9,Sep,2013,9/20/2013,North Coast,0
61944,64702,11,9,Sep,2013,9/11/2013,North Coast,0
61948,64706,23,9,Sep,2013,9/23/2013,North Coast,0
61950,64708,23,9,Sep,2013,9/23/2013,North Coast,0
61952,64710,23,9,Sep,2013,9/23/2013,North Coast,0
61953,64711,23,9,Sep,2013,9/23/2013,North Coast,0
61954,64712,23,9,Sep,2013,9/23/2013,North Coast,0
61956,64714,23,9,Sep,2013,9/23/2013,North Coast,0
61971,64729,26,9,Sep,2013,9/26/2013,North Coast,0
61974,64732,26,9,Sep,2013,9/26/2013,North Coast,0
61976,64734,26,9,Sep,2013,9/26/2013,North Coast,0
61982,64740,21,9,Sep,2013,9/21/2013,North Coast,0
61986,64744,21,9,Sep,2013,9/21/2013,North Coast,0
61987,64745,26,9,Sep,2013,9/26/2013,North Coast,0
61992,64750,26,9,Sep,2013,9/26/2013,North Coast,0
62005,64763,9,10,Oct,2013,10/9/2013,South Coast,0
62006,64764,9,10,Oct,2013,10/9/2013,South Coast,0
62007,64765,9,10,Oct,2013,10/9/2013,South Coast,0
62029,64787,10,10,Oct,2013,10/10/2013,Oregon North,0
62030,64788,10,10,Oct,2013,10/10/2013,Oregon North,0
62037,64795,15,10,Oct,2013,10/15/2013,Oregon North,0
62039,64797,15,10,Oct,2013,10/15/2013,Oregon North,0
62052,64810,21,10,Oct,2013,10/21/2013,Oregon North,0
62053,64811,21,10,Oct,2013,10/21/2013,Oregon North,0
62054,64812,21,10,Oct,2013,10/21/2013,Oregon North,0
62055,64813,21,10,Oct,2013,10/21/2013,Oregon North,0
62056,64814,21,10,Oct,2013,10/21/2013,Oregon North,0
62058,64816,21,10,Oct,2013,10/21/2013,Oregon North,0
62059,64817,21,10,Oct,2013,10/21/2013,Oregon North,0
62060,64818,21,10,Oct,2013,10/21/2013,Oregon North,0
62063,64821,13,10,Oct,2013,10/13/2013,Oregon North,0
62070,64828,1,10,Oct,2013,10/1/2013,North Coast,0
62075,64833,11,10,Oct,2013,10/11/2013,North Coast,0
62078,64836,11,10,Oct,2013,10/11/2013,North Coast,0
62080,64838,11,10,Oct,2013,10/11/2013,North Coast,0
62081,64839,11,10,Oct,2013,10/11/2013,North Coast,0
62082,64840,11,10,Oct,2013,10/11/2013,North Coast,0
62084,64842,11,10,Oct,2013,10/11/2013,North Coast,0
62086,64844,11,10,Oct,2013,10/11/2013,North Coast,0
62087,64845,11,10,Oct,2013,10/11/2013,North Coast,0
62090,64848,11,10,Oct,2013,10/11/2013,North Coast,0
62091,64849,11,10,Oct,2013,10/11/2013,North Coast,0
62092,64850,11,10,Oct,2013,10/11/2013,North Coast,0
62093,64851,11,10,Oct,2013,10/11/2013,North Coast,0
62096,64854,11,10,Oct,2013,10/11/2013,North Coast,0
62098,64856,11,10,Oct,2013,10/11/2013,North Coast,0
62099,64857,11,10,Oct,2013,10/11/2013,North Coast,0
62101,64859,11,10,Oct,2013,10/11/2013,North Coast,0
62103,64861,11,10,Oct,2013,10/11/2013,North Coast,0
62108,64866,11,10,Oct,2013,10/11/2013,North Coast,0
62109,64867,11,10,Oct,2013,10/11/2013,North Coast,0
62110,64868,11,10,Oct,2013,10/11/2013,North Coast,0
62113,64871,11,10,Oct,2013,10/11/2013,North Coast,0
62116,64874,24,11,Nov,2013,11/24/2013,Oregon North,0
62117,64875,11,10,Oct,2013,10/11/2013,North Coast,0
62119,64877,11,10,Oct,2013,10/11/2013,North Coast,0
62121,64879,11,10,Oct,2013,10/11/2013,North Coast,0
62122,64880,11,10,Oct,2013,10/11/2013,North Coast,0
62123,64881,11,10,Oct,2013,10/11/2013,North Coast,0
62125,64883,11,10,Oct,2013,10/11/2013,North Coast,0
62126,64884,11,10,Oct,2013,10/11/2013,North Coast,0
62128,64886,11,10,Oct,2013,10/11/2013,North Coast,0
62133,64891,11,10,Oct,2013,10/11/2013,North Coast,0
62134,64892,11,10,Oct,2013,10/11/2013,North Coast,0
62135,64893,11,10,Oct,2013,10/11/2013,North Coast,0
62136,64894,11,10,Oct,2013,10/11/2013,North Coast,0
62138,64896,11,10,Oct,2013,10/11/2013,North Coast,0
62139,64897,11,10,Oct,2013,10/11/2013,North Coast,0
62140,64898,11,10,Oct,2013,10/11/2013,North Coast,0
62142,64900,11,10,Oct,2013,10/11/2013,North Coast,0
62152,64910,14,12,Dec,2013,12/14/2013,Humboldt,0
62154,64912,14,12,Dec,2013,12/14/2013,Humboldt,0
62175,64933,16,12,Dec,2013,12/16/2013,South Coast,0
62180,64938,16,12,Dec,2013,12/16/2013,South Coast,0
62193,64951,15,12,Dec,2013,12/15/2013,Oregon South,0
62222,64980,16,12,Dec,2013,12/16/2013,South Coast,0
62232,64990,19,12,Dec,2013,12/19/2013,South Coast,0
62233,64991,18,12,Dec,2013,12/18/2013,Oregon North,0
62246,65004,24,11,Nov,2013,11/24/2013,Humboldt,0
62247,65005,24,11,Nov,2013,11/24/2013,Humboldt,0
62248,65006,24,11,Nov,2013,11/24/2013,Humboldt,0
62251,65009,20,12,Dec,2013,12/20/2013,Humboldt,0
62252,65010,20,12,Dec,2013,12/20/2013,Humboldt,0
62253,65011,20,12,Dec,2013,12/20/2013,Humboldt,0
62256,65014,24,11,Nov,2013,11/24/2013,Humboldt,0
62259,65017,24,11,Nov,2013,11/24/2013,Humboldt,0
62271,65029,17,10,Oct,2013,10/17/2013,North Coast,0
62274,65032,17,10,Oct,2013,10/17/2013,North Coast,0
62275,65033,17,10,Oct,2013,10/17/2013,North Coast,0
62276,65034,17,10,Oct,2013,10/17/2013,North Coast,0
62289,65047,10,11,Nov,2013,11/10/2013,Oregon North,0
62290,65048,10,11,Nov,2013,11/10/2013,Oregon North,0
62291,65049,10,11,Nov,2013,11/10/2013,Oregon North,0
62304,65062,15,12,Dec,2013,12/15/2013,Oregon South,0
62327,65085,21,11,Nov,2013,11/21/2013,South Coast,0
62342,65101,30,12,Dec,2013,12/30/2013,Oregon North,0
62364,65123,5,1,Jan,2014,1/5/2014,Puget Sound,0
62381,65140,20,10,Oct,2013,10/20/2013,Oregon North,0
