YYYY,MM,DD,hh,WD,WSPD,WVHT
2011,12,22,17,128,9,1.77
2011,12,22,18,123,9.7,1.82
2011,12,22,19,131,8.8,1.75
2011,12,22,20,127,9.8,1.61
2011,12,22,21,128,9.2,1.53
2011,12,22,22,138,7.2,1.56
2011,12,22,23,131,8,1.48
2011,12,23,0,130,8.1,1.34
2011,12,23,1,136,8.1,1.46
2011,12,23,2,139,8.3,1.36
2011,12,23,3,143,8.8,1.49
2011,12,23,4,148,7.5,1.62
2011,12,23,5,181,8.3,1.72
2011,12,23,6,179,7.7,1.8
2011,12,23,7,178,7.9,1.9
2011,12,23,8,193,7.1,2.14
2011,12,23,9,215,5.6,2.36
2011,12,23,10,204,3.1,2.5
2011,12,23,11,215,2.8,2.98
2011,12,23,12,200,4.1,3
2011,12,23,13,200,3.9,2.99
2011,12,23,14,206,4.8,3.34
2011,12,23,15,218,4.7,3.81
2011,12,23,16,206,2.4,3.68
2011,12,23,17,229,2.2,4.72
2011,12,23,18,139,2.4,5.68
2011,12,23,19,138,4.5,6.44
2011,12,23,20,159,6.1,7.01
2011,12,23,21,161,8,6.75
2011,12,23,22,174,8.3,6.03
2011,12,23,23,171,7.1,6.22
2011,12,24,0,159,7.6,5.82
2011,12,24,1,158,7.6,6.4
2011,12,24,2,160,7.7,5.79
2011,12,24,3,154,8.5,5.4
2011,12,24,4,156,6.7,5.15
2011,12,24,5,154,8,5.25
2011,12,24,6,161,8.1,4.79
2011,12,24,7,158,8.3,4.69
2011,12,24,8,164,8.7,4.23
2011,12,24,9,170,8.6,4.23
2011,12,24,10,174,9.3,3.85
2011,12,24,11,175,10.3,3.83
2011,12,24,12,185,7.9,3.99
2011,12,24,13,167,8.1,3.93
2011,12,24,14,165,7.1,4.01
2011,12,24,15,155,7.7,3.54
2011,12,24,16,153,8.1,3.68
2011,12,24,17,155,8.9,3.73
2011,12,24,18,153,9,3.28
2011,12,24,19,166,7.7,3.39
2011,12,24,20,162,7.5,3.16
2011,12,24,21,154,6.1,3.61
2011,12,24,22,157,7.2,2.96
2011,12,24,23,169,6.3,3.19
2011,12,25,0,153,7.3,3.01
2011,12,25,1,144,6.9,2.79
2011,12,25,2,139,5.2,2.97
2011,12,25,3,128,7.7,2.86
2011,12,25,4,131,6,2.58
2011,12,25,5,136,6.8,2.65
2011,12,25,6,134,6.2,2.55
2011,12,25,7,138,6.9,2.66
2011,12,25,8,142,7,2.6
2011,12,25,9,137,8.8,2.51
2011,12,25,10,138,8.6,2.67
2011,12,25,11,153,9.3,2.72
2011,12,25,12,163,10.1,2.71
2011,12,25,13,159,10.2,3.08
2011,12,25,14,149,11.8,3.83
2011,12,25,15,162,14.3,3.61
2011,12,25,16,163,15,4.5
2011,12,25,17,269,15.5,4.01
2011,12,25,18,257,11.4,4.65
2011,12,25,19,274,13.6,4.37
2011,12,25,20,263,11.4,4.21
2011,12,25,21,269,12.3,4.72
2011,12,25,22,277,12,4.81
2011,12,25,23,260,8.4,4.54
2011,12,26,0,267,9.4,4.59
2011,12,26,1,269,8.5,4.81
2011,12,26,2,249,7,4.28
2011,12,26,3,245,7.2,4.31
2011,12,26,4,245,6.2,4.26
2011,12,26,5,239,4,4.6
2011,12,26,6,220,3.9,4.55
2011,12,26,7,224,4.4,4.25
2011,12,26,8,198,4.8,4.19
2011,12,26,9,222,5.2,4.41
2011,12,26,10,184,4.4,3.97
2011,12,26,11,175,3.9,4.09
2011,12,26,12,164,4.6,4.11
2011,12,26,13,163,5.1,4.3
2011,12,26,14,180,7.5,4.38
2011,12,26,15,171,8.2,4.32
2011,12,26,16,148,9.3,4.6
2011,12,26,17,146,10.2,4.08
2011,12,26,18,148,9.7,3.86
2011,12,26,19,149,9.6,3.56
2011,12,26,20,162,10.2,3.63
2011,12,26,21,151,10,3.51
2011,12,26,22,158,8.9,3.45
2011,12,26,23,176,10.2,3.34
2011,12,27,0,162,11.6,3.4
2011,12,27,1,152,11,3.32
2011,12,27,2,167,11,3.46
2011,12,27,3,153,11.6,3.54
2011,12,27,4,161,12.4,4.05
2011,12,27,5,170,13.3,4.15
2011,12,27,6,175,12.6,4.94
2011,12,27,7,182,13.2,5.22
2011,12,27,8,190,12.3,5.11
2011,12,27,9,220,7.8,5.66
2011,12,27,10,211,6.1,5.16
2011,12,27,11,204,5.1,4.81
2011,12,27,12,201,4.2,4.19
2011,12,27,13,191,4.5,4.4
2011,12,27,14,179,5.4,4.16
2011,12,27,15,192,4.6,4
2011,12,27,16,182,5.5,3.82
2011,12,27,17,160,6.1,4.48
2011,12,27,18,160,6.4,4.08
2011,12,27,19,152,7,3.74
2011,12,27,20,175,9.8,3.7
2011,12,27,21,187,11.5,4.29
2011,12,27,22,179,10.7,4.48
2011,12,27,23,167,9.5,4.1
2011,12,28,0,171,12.3,4.1
2011,12,28,1,172,11.8,4.2
2011,12,28,2,188,13.1,4.66
2011,12,28,3,198,13.8,4.8
2011,12,28,4,210,13.1,5.68
2011,12,28,5,219,11.5,5.23
2011,12,28,6,223,11.1,5.62
2011,12,28,7,219,9.1,4.9
2011,12,28,8,214,9.5,4.69
2011,12,28,9,217,9.5,5.11
2011,12,28,10,222,9.2,4.4
2011,12,28,11,220,9.4,5.06
2011,12,28,12,217,8.9,4.76
2011,12,28,13,212,7.6,4.87
2011,12,28,14,207,8.5,4.75
2011,12,28,15,205,8.2,4.67
2011,12,28,16,196,8,4.89
2011,12,28,17,204,8.3,4.51
2011,12,28,18,191,7.8,4.3
2011,12,28,19,193,8,4.04
2011,12,28,20,190,10.4,4.54
2011,12,28,21,184,9.2,4.24
2011,12,28,22,168,8.5,4.1
2011,12,28,23,192,6.8,3.64
2011,12,29,0,209,6,3.92
2011,12,29,1,245,10.6,3.61
2011,12,29,2,254,11.4,4.11
2011,12,29,3,250,9.8,4.78
2011,12,29,4,251,10.6,4.12
2011,12,29,5,249,9.6,4.03
2011,12,29,6,266,11.5,4.5
2011,12,29,7,271,9.8,4.71
2011,12,29,8,279,8.6,4.23
2011,12,29,9,285,8.2,3.76
2011,12,29,10,293,7.2,4.07
2011,12,29,11,287,6.7,3.96
2011,12,29,12,286,4.7,4.15
2011,12,29,13,252,2.7,3.84
2011,12,29,14,205,2.7,4.01
2011,12,29,15,208,2.6,4
2011,12,29,16,173,3.6,4.08
2011,12,29,17,156,6.2,4.16
2011,12,29,18,170,6.1,3.94
2011,12,29,19,131,8.5,4.16
2011,12,29,20,141,9.4,4.22
2011,12,29,21,166,9.8,4.63
2011,12,29,22,137,10.3,3.98
2011,12,29,23,119,13.1,3.76
2011,12,30,0,119,13.6,3.45
2011,12,30,1,127,13.7,3.43
2011,12,30,2,137,13.1,3.64
2011,12,30,3,164,9,3.16
2011,12,30,4,226,9.6,3.22
2011,12,30,5,230,8.7,3.77
2011,12,30,6,234,8.2,3.4
2011,12,30,7,233,8,4.41
2011,12,30,8,220,7.1,3.75
2011,12,30,9,225,8.8,3.97
2011,12,30,10,227,8.2,4.35
2011,12,30,11,255,10.5,4.5
2011,12,30,12,260,10.1,4.24
2011,12,30,13,270,11.4,4.52
2011,12,30,14,267,9.3,4.36
2011,12,30,15,259,10,4.96
2011,12,30,16,275,10.9,4.52
2011,12,30,17,302,6.9,4.86
2011,12,30,18,295,11.7,4.85
2011,12,30,19,308,9.3,5.28
2011,12,30,20,293,11.8,5.3
2011,12,30,21,291,11.5,5.15
2011,12,30,22,298,11.1,5.14
2011,12,30,23,305,11.1,5.03
2011,12,31,0,304,11.3,5.34
2011,12,31,1,294,10,5.37
2011,12,31,2,308,9,4.93
2011,12,31,3,298,8.9,5.07
2011,12,31,4,290,8.1,5.24
2011,12,31,5,286,8.4,5.1
2011,12,31,6,301,7.4,4.95
2011,12,31,7,297,7.5,4.96
2011,12,31,8,290,5.8,5.2
2011,12,31,9,319,3.5,4.68
2011,12,31,10,301,2.2,4.16
2011,12,31,11,286,1.7,4.3
2011,12,31,12,88,5,4.29
2011,12,31,13,107,6.3,3.59
2011,12,31,14,113,8.1,3.82
2011,12,31,15,124,7.6,3.39
2011,12,31,16,117,7.4,3.68
2011,12,31,17,128,7.3,2.95
2011,12,31,18,114,7.1,2.84
2011,12,31,19,118,8.8,2.85
2011,12,31,20,118,8.7,2.84
2011,12,31,21,113,10,2.79
2011,12,31,22,109,9,2.71
2011,12,31,23,105,8.9,2.79
2012,1,1,0,110,10.2,2.54
2012,1,1,1,108,9.8,2.64
2012,1,1,2,113,10.6,2.36
2012,1,1,3,110,11.9,2.21
2012,1,1,4,115,11.2,2.34
2012,1,1,5,112,10.9,2.23
2012,1,1,6,115,10.2,2.14
2012,1,1,7,131,10.6,2.29
2012,1,1,8,106,11.2,2.03
2012,1,1,9,106,12.3,2.1
2012,1,1,10,109,10.8,1.81
2012,1,1,11,115,12.4,2.04
2012,1,1,12,117,12.7,2.03
2012,1,1,13,115,12.9,2.2
2012,1,1,14,120,11.4,2.11
2012,1,1,15,117,11.4,2.1
2012,1,1,16,120,12.5,2.11
2012,1,1,17,122,11.7,2.22
2012,1,1,18,119,12.5,2.55
2012,1,1,19,118,12.5,2.63
2012,1,1,20,123,11.4,2.47
2012,1,1,21,118,12,2.31
2012,1,1,22,122,11.2,2.57
2012,1,1,23,121,12.5,2.54
2012,1,2,0,122,11,2.52
2012,1,2,1,120,11.2,2.31
2012,1,2,2,125,10.9,2.32
2012,1,2,3,122,11.2,2.31
2012,1,2,4,121,11.9,2.16
2012,1,2,5,118,11.9,2.25
2012,1,2,8,116,10.7,2.48
2012,1,2,9,116,10.1,2.43
2012,1,2,10,116,10.6,2.63
2012,1,2,11,119,11.4,2.44
2012,1,2,12,120,11,2.35
2012,1,2,13,122,11.4,2.44
2012,1,2,14,120,11,2.49
2012,1,2,15,122,10.1,2.47
2012,1,2,16,135,10.7,2.54
2012,1,2,17,137,12.2,2.4
2012,1,2,18,151,12.6,2.92
2012,1,2,19,154,12.9,2.98
2012,1,2,20,143,12.8,3.54
2012,1,2,21,127,15.1,3.66
2012,1,2,22,163,15.2,4.1
2012,1,2,23,220,13.1,4.69
2012,1,3,0,233,12.9,4.64
2012,1,3,1,236,15.1,5
2012,1,3,2,228,14.8,5.29
2012,1,3,3,208,9.7,4.68
2012,1,3,4,201,7.8,4.15
2012,1,3,5,189,9.1,4.57
2012,1,3,6,194,7.8,4.06
2012,1,3,7,185,6.9,3.81
2012,1,3,8,166,7.4,3.78
2012,1,3,9,159,8.7,3.73
2012,1,3,10,160,9.3,3.78
2012,1,3,11,145,10.1,3.75
2012,1,3,12,144,10.2,3.85
2012,1,3,13,146,11.9,3.78
2012,1,3,14,147,11.3,4.16
2012,1,3,15,143,12.8,4.05
2012,1,3,16,147,12.3,3.59
2012,1,3,17,145,13.8,3.59
2012,1,3,18,148,13.2,3.52
2012,1,3,19,154,14.3,3.65
2012,1,3,20,151,13.7,3.91
2012,1,3,21,149,13.2,3.77
2012,1,3,22,152,13.1,3.9
2012,1,3,23,153,12.5,4.06
2012,1,4,0,153,12.8,3.91
2012,1,4,1,146,14,4.24
2012,1,4,2,152,13.8,4.04
2012,1,4,3,146,14,4.09
2012,1,4,4,147,13.9,4.52
2012,1,4,5,153,14.2,4.37
2012,1,4,6,151,13.4,4.54
2012,1,4,7,149,13.7,4.63
2012,1,4,8,150,13.4,5.06
2012,1,4,9,143,13.4,4.39
2012,1,4,10,143,14.2,4.31
2012,1,4,11,157,14.9,5.04
2012,1,4,12,162,14.1,4.74
2012,1,4,13,170,14.5,4.46
2012,1,4,14,175,15.1,5.02
2012,1,4,15,177,13.8,5.21
2012,1,4,16,175,13.2,5.45
2012,1,4,17,176,12.5,5.09
2012,1,4,18,178,12.1,5.88
2012,1,4,19,180,12,5.18
2012,1,4,20,179,11.8,5.39
2012,1,4,21,181,11.7,5.02
2012,1,4,22,187,11.2,5.09
2012,1,4,23,189,11.4,4.73
2012,1,5,0,196,10.3,4.74
2012,1,5,1,219,11.6,4.67
2012,1,5,2,230,8.6,4.5
2012,1,5,3,214,8.6,4.29
2012,1,5,4,209,8.3,4.4
2012,1,5,5,215,8.7,3.94
2012,1,5,6,212,8.5,3.83
2012,1,5,7,213,9.6,3.55
2012,1,5,8,223,9.1,3.53
2012,1,5,9,214,9.8,3.88
2012,1,5,10,251,11,4.11
2012,1,5,11,258,10.4,3.79
2012,1,5,12,254,10.1,3.84
2012,1,5,13,250,9.2,4.48
2012,1,5,14,247,8.5,4.74
2012,1,5,15,250,12.1,5.15
2012,1,5,16,251,9,4.66
2012,1,5,17,241,8.8,4.71
2012,1,5,18,262,10,4.62
2012,1,5,19,270,10.3,5.02
2012,1,5,20,279,9.6,5.56
2012,1,5,21,276,7.5,5.56
2012,1,5,22,282,7.8,5.76
2012,1,5,23,309,8.2,6.62
2012,1,6,0,290,2.4,6.7
2012,1,6,1,287,5.6,6.3
2012,1,6,2,292,5,5.58
2012,1,6,3,291,4.8,6.08
2012,1,6,4,305,4.1,5.81
2012,1,6,5,297,3.2,5.03
2012,1,6,6,223,4.4,4.8
2012,1,6,7,220,2.2,5.37
2012,1,6,8,195,1.9,5.76
2012,1,6,9,181,2.1,5.05
2012,1,6,10,204,3.3,4.59
2012,1,6,11,161,4.8,4.54
2012,1,6,12,156,5.2,5.5
2012,1,6,13,155,6.5,4.66
2012,1,6,14,167,5.6,3.97
2012,1,6,15,155,6.9,4.21
2012,1,6,16,168,6.3,4
2012,1,6,17,198,6.8,3.49
2012,1,6,18,203,7.2,4.08
2012,1,6,19,206,6.1,3.42
2012,1,6,20,196,8.2,3.61
2012,1,6,21,178,8.9,3.44
2012,1,6,22,159,8.4,3.22
2012,1,6,23,152,10.2,3.05
2012,1,7,0,152,9.4,3.22
2012,1,7,1,130,10,3.06
2012,1,7,2,120,10.9,3.13
2012,1,7,3,119,10.8,3.02
2012,1,7,4,122,10.6,2.82
2012,1,7,5,120,9.4,3.06
2012,1,7,6,118,9.1,2.78
2012,1,7,7,120,8.6,2.78
2012,1,7,8,120,8.3,2.59
2012,1,7,9,125,7.5,3.14
2012,1,7,10,133,7,2.44
2012,1,7,11,128,7.6,2.59
2012,1,7,12,136,7.3,2.66
2012,1,7,13,136,7.6,2.8
2012,1,7,14,137,7.3,3.05
2012,1,7,15,137,8.5,3.03
2012,1,7,16,141,8.2,2.91
2012,1,7,17,138,8.8,3.16
2012,1,7,18,144,9.1,2.6
2012,1,7,19,141,9.6,2.86
2012,1,7,20,155,9.5,2.88
2012,1,7,21,159,8.7,2.76
2012,1,7,22,155,8.3,2.83
2012,1,7,23,147,8.8,2.57
2012,1,8,0,165,7.6,2.96
2012,1,8,1,166,8.8,2.52
2012,1,8,2,157,10.4,2.86
2012,1,8,3,171,8.1,2.58
2012,1,8,4,173,8.6,2.7
2012,1,8,5,172,8.4,2.68
2012,1,8,6,170,8.8,2.91
2012,1,8,7,179,8.3,2.71
2012,1,8,8,181,8.3,2.5
2012,1,8,9,181,7.5,2.67
2012,1,8,10,180,6.9,2.79
2012,1,8,11,174,7.9,3.17
2012,1,8,12,158,7.5,3.17
2012,1,8,13,146,8.1,3.43
2012,1,8,14,142,8.5,3.32
2012,1,8,15,136,9,3.26
2012,1,8,16,144,8.2,3.3
2012,1,8,17,144,9.4,3.13
2012,1,8,18,149,8.6,2.8
2012,1,8,19,142,8.8,2.89
2012,1,8,20,150,8.5,2.8
2012,1,8,21,143,7.9,3.01
2012,1,8,22,146,8.2,2.93
2012,1,8,23,146,8.1,2.75
2012,1,9,0,149,7.9,2.87
2012,1,9,1,146,7.1,2.94
2012,1,9,2,140,7.3,3.05
2012,1,9,3,142,7.6,3.1
2012,1,9,4,145,7.2,3.09
2012,1,9,5,141,8.2,3.15
2012,1,9,6,160,7.1,2.84
2012,1,9,7,164,8.2,2.96
2012,1,9,8,183,6.9,3.09
2012,1,9,9,172,7.9,3.27
2012,1,9,10,172,8.2,3.26
2012,1,9,11,187,7,3.55
2012,1,9,12,224,5.3,3.79
2012,1,9,13,291,5.9,4.38
2012,1,9,14,295,4.5,4.41
2012,1,9,15,300,4.8,4.14
2012,1,9,16,311,5.8,4.86
2012,1,9,17,305,5.3,4.33
2012,1,9,18,320,5.1,4.8
2012,1,9,19,328,5.5,4.62
2012,1,9,20,327,6.4,4.33
2012,1,9,21,336,6.9,4.63
2012,1,9,22,336,6.8,4.13
2012,1,9,23,345,8.3,4.01
2012,1,10,0,347,8.5,3.77
2012,1,10,2,344,8.6,3.72
2012,1,10,3,339,8.7,3.74
2012,1,10,4,331,8.8,3.75
2012,1,10,5,326,9.3,3.69
2012,1,10,6,325,11.4,4.18
2012,1,10,7,319,11.2,4.06
2012,1,10,8,328,11,4.36
2012,1,10,9,319,11.3,3.64
2012,1,10,10,328,10.2,3.67
2012,1,10,11,330,8.8,3.53
2012,1,10,12,331,8.5,3.65
2012,1,10,13,331,7.5,3.55
2012,1,10,14,336,7,3.52
2012,1,10,15,319,6.9,3.2
2012,1,10,16,343,5.7,3.34
2012,1,10,17,337,5.5,3.27
2012,1,10,18,331,5.1,3.38
2012,1,10,19,325,3.8,3.37
2012,1,10,20,353,2.7,3.38
2012,1,10,21,9,2.5,3.29
2012,1,10,22,64,2.3,3.39
2012,1,10,23,90,2.1,3.73
2012,1,11,0,117,3.2,3.88
2012,1,11,1,123,3.2,3.62
2012,1,11,2,118,5.2,3.39
2012,1,11,3,127,4.9,3.65
2012,1,11,4,134,3.7,3.19
2012,1,11,5,141,3.8,3.12
2012,1,11,6,175,1.3,3.04
2012,1,11,7,214,0.7,3.11
2012,1,11,8,335,1.7,2.69
2012,1,11,9,345,1.7,2.5
2012,1,11,10,179,0.4,2.36
2012,1,11,11,118,2.6,2.66
2012,1,11,12,99,1.3,2.51
2012,1,11,13,11,0.4,2.36
2012,1,11,14,90,1.3,2.41
2012,1,11,15,106,3,2.14
2012,1,11,16,117,3.4,2.51
2012,1,11,17,85,1,2.19
2012,1,11,18,119,0.7,2.27
2012,1,11,19,82,1.2,1.97
2012,1,11,20,31,2,1.83
2012,1,11,21,21,3.6,2.13
2012,1,11,22,5,4.6,1.61
2012,1,11,23,5,4.9,1.64
2012,1,12,0,14,4.7,1.44
2012,1,12,1,356,3.7,1.48
2012,1,12,2,22,2.3,1.19
2012,1,12,3,126,2,1.24
2012,1,12,4,198,1,1.16
2012,1,12,5,246,0.7,1.33
2012,1,12,6,324,1.6,1.18
2012,1,12,7,80,2.5,1.31
2012,1,12,8,116,1.2,1.14
2012,1,12,9,125,2.9,1.14
2012,1,12,10,117,2,1.14
2012,1,12,11,123,4.2,1.14
2012,1,12,12,123,3.4,1.24
2012,1,12,13,127,3.1,1.4
2012,1,12,14,107,2.5,1.18
2012,1,12,15,132,2.7,1.24
2012,1,12,16,132,4.2,1.35
2012,1,12,17,119,2.1,1.3
2012,1,12,18,148,2,1.37
2012,1,12,19,70,0.7,1.54
2012,1,12,20,340,2.5,1.44
2012,1,12,21,343,3.7,1.52
2012,1,12,22,359,4.6,1.38
2012,1,12,23,358,4,1.82
2012,1,13,0,3,5.6,1.74
2012,1,13,1,354,6.8,1.67
2012,1,13,2,12,6.1,1.61
2012,1,13,3,1,4.4,1.63
2012,1,13,4,355,6.2,1.87
2012,1,13,5,353,4.6,1.93
2012,1,13,6,340,4.5,2.05
2012,1,13,7,1,4,1.81
2012,1,13,8,3,4.6,2.56
2012,1,13,9,10,3.7,2.73
2012,1,13,10,31,3.7,2.53
2012,1,13,11,31,2.2,2.45
2012,1,13,12,3,5.5,2.83
2012,1,13,13,3,5.3,2.46
2012,1,13,14,4,5,2.68
2012,1,13,15,7,4.3,2.58
2012,1,13,16,40,3.4,2.42
2012,1,13,17,86,2.8,2.68
2012,1,13,18,180,2.4,2.45
2012,1,13,19,336,2.6,2.42
2012,1,13,20,332,2.9,2.95
2012,1,13,21,326,4,2.61
2012,1,13,22,346,2.6,2.59
2012,1,13,23,359,4.5,2.62
2012,1,14,0,23,3.8,2.59
2012,1,14,1,19,2.1,2.51
2012,1,14,2,26,2,2.38
2012,1,14,3,15,1.6,2.69
2012,1,14,4,352,1.5,2.69
2012,1,14,5,14,1.1,2.66
2012,1,14,6,69,1,2.36
2012,1,14,7,19,0.9,2.69
2012,1,14,8,1,0.6,2.09
2012,1,14,9,29,2.3,2.2
2012,1,14,10,32,2.2,2.08
2012,1,14,11,234,3.1,2.13
2012,1,14,12,210,2.8,2.38
2012,1,14,13,229,5.2,2.39
2012,1,14,14,224,6.1,2.37
2012,1,14,15,300,11.7,2.39
2012,1,14,16,292,10.7,2.64
2012,1,14,17,292,12,2.56
2012,1,14,18,290,10.9,2.78
2012,1,14,19,301,9.5,3.01
2012,1,14,20,287,9.2,3.29
2012,1,14,21,283,11.3,3.55
2012,1,14,23,271,9.2,3.39
2012,1,15,0,312,10.6,3.33
2012,1,15,1,252,7.7,99
2012,1,15,2,276,7.5,3.48
2012,1,15,3,309,10.3,3.81
2012,1,15,4,317,4.9,4.35
2012,1,15,5,259,6.3,4.72
2012,1,15,6,255,6.1,4.14
2012,1,15,7,248,5.1,4.15
2012,1,15,8,235,4.5,4.09
2012,1,15,9,227,3.9,4.25
2012,1,15,10,242,4.8,4
2012,1,15,11,293,6.7,3.83
2012,1,15,12,296,7.2,3.92
2012,1,15,13,266,3.1,3.9
2012,1,15,14,40,3.2,4.16
2012,1,15,15,300,2,3.97
2012,1,15,16,341,6.6,3.96
2012,1,15,17,42,8.5,4.03
2012,1,15,18,12,4.4,3.78
2012,1,15,19,7,4.2,3.91
2012,1,15,20,354,5.4,3.45
2012,1,15,21,345,6.5,3.84
2012,1,15,22,337,5.2,3.36
2012,1,15,23,327,5.7,3.93
2012,1,16,0,351,5.9,3.77
2012,1,16,1,345,6.4,3.62
2012,1,16,2,327,5.9,3.62
2012,1,16,3,342,5.4,3.66
2012,1,16,4,310,5.3,2.99
2012,1,16,5,334,5.8,3.08
2012,1,16,6,348,3.3,3.03
2012,1,16,7,327,3.4,2.95
2012,1,16,8,321,2.9,2.78
2012,1,16,9,275,1.9,2.69
2012,1,16,10,163,2.2,2.8
2012,1,16,11,293,7.1,2.87
2012,1,16,12,310,5.3,2.62
2012,1,16,13,254,7.1,2.85
2012,1,16,14,305,3.7,2.8
2012,1,16,16,265,5.9,2.63
2012,1,16,17,262,5.7,2.85
2012,1,16,18,256,2.5,2.72
2012,1,16,19,251,7.5,2.86
2012,1,16,20,243,4.5,2.73
2012,1,17,4,282,5.1,2.33
2012,1,17,5,261,5.2,2.38
2012,1,17,6,243,4.9,2.27
2012,1,17,7,261,6.4,2.01
2012,1,17,8,252,5.9,2.09
2012,1,17,9,317,5.7,2.25
2012,1,17,10,274,4.2,2.06
2012,1,17,11,328,6.6,2.32
2012,1,17,12,294,6.8,2.05
2012,1,17,13,253,5,2.09
2012,1,17,14,245,6.7,2.2
2012,1,17,15,311,6.4,2.34
2012,1,17,16,301,10.1,2.12
2012,1,17,17,298,6.8,2.33
2012,1,17,18,287,8,2.35
2012,1,17,19,279,9.3,2.06
2012,1,17,20,274,10.4,2.15
2012,1,17,21,299,11.8,2.25
2012,1,17,22,310,9.2,2.35
2012,1,17,23,295,8.5,2.19
2012,1,18,0,335,5,2.16
2012,1,18,1,344,6.5,2.12
2012,1,18,2,10,4.5,2.03
2012,1,18,3,44,3.1,1.95
2012,1,18,4,80,3.5,1.89
2012,1,18,5,91,3.8,1.98
2012,1,18,6,104,5.2,1.93
2012,1,18,7,108,6.2,2.09
2012,1,18,8,119,5.9,1.94
2012,1,18,9,108,9.5,1.79
2012,1,18,10,95,11,1.69
2012,1,18,11,93,12.4,1.94
2012,1,18,12,88,12.7,1.85
2012,1,18,13,83,13.9,2.07
2012,1,18,14,79,13.2,1.97
2012,1,18,15,87,11.7,1.95
2012,1,18,16,83,11.6,2.12
2012,1,18,17,82,11.8,2.19
2012,1,18,18,89,11.5,2.35
2012,1,18,19,91,12.8,4.24
2012,1,18,20,87,11.2,4.82
2012,1,18,21,65,7.5,4.71
2012,1,18,22,65,5.5,4.46
2012,1,18,23,14,4.7,4.39
2012,1,19,0,2,5.8,4.09
2012,1,19,1,23,4.3,4.46
2012,1,19,2,97,4.9,4.78
2012,1,19,3,112,4.1,4.89
2012,1,19,4,137,5,4.43
2012,1,19,5,135,5.8,4.26
2012,1,19,6,128,6.2,4.37
2012,1,19,7,125,6,4.68
2012,1,19,8,124,6.4,4.24
2012,1,19,9,133,6.2,3.92
2012,1,19,10,126,6.1,3.74
2012,1,19,11,121,7.1,4.64
2012,1,19,12,116,6.6,4.28
2012,1,19,13,86,5.3,3.72
2012,1,19,14,100,4.5,3.23
2012,1,19,15,113,5.5,3.08
2012,1,19,16,98,6.3,3.2
2012,1,19,17,99,4.1,2.83
2012,1,19,18,87,1.7,2.74
2012,1,19,19,347,3,2.58
2012,1,19,20,2,2.2,2.55
2012,1,19,21,30,0.3,2.95
2012,1,19,22,307,1.6,2.74
2012,1,19,23,158,3.7,2.55
2012,1,20,0,147,5.6,3.01
2012,1,20,1,135,8.8,2.89
2012,1,20,2,132,8.4,3.26
2012,1,20,3,145,7.1,2.93
2012,1,20,4,125,8.3,2.9
2012,1,20,5,130,7.9,3.02
2012,1,20,6,134,9.2,3.06
2012,1,20,7,130,9.2,2.8
2012,1,20,8,120,9.1,2.8
2012,1,20,9,124,9.9,3.04
2012,1,20,10,129,9.9,2.95
2012,1,20,11,129,10.3,2.57
2012,1,20,12,142,9.8,2.99
2012,1,20,13,137,10.2,2.95
2012,1,20,14,138,10.3,2.75
2012,1,20,15,140,10,2.5
2012,1,20,16,139,9.5,2.67
2012,1,20,17,161,11.9,2.56
2012,1,20,18,148,12,2.66
2012,1,20,19,130,12.3,2.98
2012,1,20,20,123,12.7,2.84
2012,1,20,21,118,13.1,2.9
2012,1,20,22,126,14.1,2.9
2012,1,20,23,115,14.4,3.93
2012,1,21,0,117,14.2,3.96
2012,1,21,1,120,13.8,3.95
2012,1,21,2,129,12.1,4.97
2012,1,21,3,187,11.2,4.88
2012,1,21,4,180,10,4.49
2012,1,21,5,184,10.6,4.83
2012,1,21,6,191,11,4.89
2012,1,21,7,201,10.4,4.57
2012,1,21,8,281,12.2,4.71
2012,1,21,9,271,12,4.29
2012,1,21,10,262,10.5,4.79
2012,1,21,11,264,8.8,4.28
2012,1,21,12,261,8.9,4.33
2012,1,21,13,259,6.2,4.29
2012,1,21,14,268,7.9,4.67
2012,1,21,15,247,8.5,5.02
2012,1,21,16,252,10.2,4.65
2012,1,21,17,254,7.3,4.67
2012,1,21,18,273,8.2,4.9
2012,1,21,19,267,9.8,4.66
2012,1,21,20,264,10.1,5.25
2012,1,21,21,258,9.8,5.15
2012,1,21,22,265,9.4,4.75
2012,1,22,5,185,9.3,6.98
2012,1,22,6,176,6.9,6.98
2012,1,22,7,173,9.3,7.7
2012,1,22,8,169,10.8,7.04
2012,1,22,9,130,11.4,7.64
2012,1,22,10,141,12.2,6.5
2012,1,22,11,127,13.6,7.1
2012,1,22,12,124,14.3,6.93
2012,1,22,13,121,15.7,5.83
2012,1,22,14,116,16.6,7.15
2012,1,22,15,111,16.2,6.1
2012,1,22,16,109,17.5,6.47
2012,1,22,17,109,18.9,6.06
2012,1,22,18,118,18.4,6.15
2012,1,22,19,109,16.7,6.62
2012,1,22,20,143,13.9,7.05
2012,1,22,21,207,14.6,7.35
2012,1,22,22,219,13.2,7.51
2012,1,22,23,234,14,7.18
2012,1,23,0,234,12.6,6.38
2012,1,23,1,240,13.3,6.47
2012,1,23,2,246,11,6.9
2012,1,23,3,235,8.5,7.66
2012,1,23,4,264,7.6,6.66
2012,1,23,5,225,8.7,7.53
2012,1,23,6,239,8.3,7.1
2012,1,23,7,235,6.1,7.3
2012,1,23,8,243,5.9,7.08
2012,1,23,9,215,6,6.21
